Areacode,Phone,name1,name2,SAM_BLDNAME,SAM_STNMFR,SAM_STNAME,SAM_STSUBT,class_code
2,2541932,Siocosu Diesel Parts,,,1532,Old Antipolo,St,105418
2,3746851,Sir William's Hotel,,Sir Williams Hotel,39,Timog,Ave,106213
2,7122883,Sison Printing Press,,,538,Quezon,Ave,107844
2,8098017,Sisters of the Angels(mary Cause of Our Joy Catholic Sch,,,,Soldiers Hills Village,St,106948
2,8437979,Sita,,Rufino Var Building,6784,Ayala,Ave,107338
2,7266740,Siybauco & Associates Insurance Agency Inc,,,23,Florida,St,106286.1
2,6335002,Sizzling Plate,,Sm Megamall B,,Edsa,Ave,106969
2,6356858,Sk International Beauty Centreincorporated,,Bloomingdale Plaza Building,,Shaw,Bvd,108107
2,2423871,Sk Metal Sales,,,526,Camba,St,106130
2,2945695,Skai World International Incorporation,,,239,G Angeles,St,104850
2,5248737,Skills International Co Inc,,Discovery Plaza,1674,A Mabini,St,107070
2,5268827,Skills International Co Inc/Maher N Daas,,Discovery Plaza,1674,A Mabini,St,107070
2,6413816,Skin 101 Dermatology Clinic,,Triple K Building,187,M Concepcion,St,105390
2,9425282,Skin Asia Dermatology Clinic Inc,,,391,J P Rizal,St,108107
2,7225993,Skin Wellness Center,,Virra Mall,,Ortigas,Ave,108107
2,8404243,Skinhealth Inc,,Greenbelt 1 Square,,Paseo de Roxas,St,108107
2,6879117,Skinlab Face & Body Center,,Sm Megamall B,,Edsa,Ave,105390
2,2456579,Sky 1 Tower,,Sky Tower 1,68,Dasmarinas,St,105192
2,8517092,Sky Freight Brokerage Incorporated,,,,Ninoy Aquino,Ave,104850
2,9241398,Sky Manna Food Chain Inc.,,,48,Visayas,Ave,106969
2,6350890,Sky Printing Co Inc,,,7,Calle Industria,St,107844
2,8452254,Skycrest Bar & Restaurant,,,3265,Gen J Lacuna,St,106969
2,8513638,Skyhawk Security Force,,Chanelay Tower Building,,Roxas,Bvd,108002
2,5224771,Slouch Hat Bar and Restaurant,,,1112,M H Del Pilar,St,106969
2,6335074,Sm Appliance Center,,Sm Megamall B,,Edsa,Ave,105563
2,9125621,Sm Incorporated Ctr Dept,,Sm Shoemart,,Times Square,Ave,100168
2,9365523,Sm Phi Bowling Centerfairview,,Sm City Fairview,,Regalado,Ave,108163
2,8941035,Sm Shoemart Department Store,,Sm Makati,,Hotel,Drv,105388
2,7160882,Sm Supermarket,,Sm City Sta Mesa Main Building,6,Aurora,Bvd,108259
2,8424074,Smart Bank (Rural Bank) Inc,,Westgate Tower,1709,Investment,Drv,104662
2,9396286,Smart Driving Corp,,,697,Quirino,Hwy,105483
2,3302585,Smart Trading Corp,,,297,G Araneta,Ave,105944
2,6311181,Smashville Badminton Courts,,Autocamp Building,100,Ortigas,Ave,110156
2,7402098,Smi Development Corporation,,,46,A Bonifacio,Ave,107844
2,8150166,Smith Bell & Co Inc,,First Lucky Place,2259,Chino Roces,Ave,106517
2,8167851,Smith Bell and Company Incorporated,,First Lucky Place,2259,Chino Roces,Ave,106286.1
2,8158201,Smith Bell Insurance Brokers,,First Lucky Place,2259,Chino Roces,Ave,106286.1
2,4210669,Smith Brothers Corp,,,5,Cambridge,St,107645
2,9304905,Sn Miguel Corp,,,,Quirino,Hwy,104802
2,8111537,Snap Shack-Studio,,Makati Cinema Square,,Chino Roces,Ave,105422
2,7132738,Social Communications Center Incorporated,,Cfa Building,4427,Old Sta Mesa,St,107844
2,5359080,Social Homes Inc,,,433,R Pascual,St,105976
2,8234012,Social Studies Publications Incorporated,,,,Sampaguita,Ave,107844
2,7319346,Socialite's Driving Inst,,Didache Building,1508,Espana,St,105483
2,7259010,Society of the Divine Word,,,101,E Rodriguez,Ave,106948
2,6870602,Software Farm International Incorporated,,Richmonde Plaza,,San Miguel,Ave,104850
2,6388566,Sogo Home & Office Center Blims Fine Furniture,,Don Benito Building,11,Sheridan,St,105944
2,7234351,Sogo Hotel,,,665,Edsa,Ave,106213
2,9267904,Soka Gakkai International of the Philippines,,,66,Timog,Ave,106948
2,5278261,Solanda Enterprises Incorporated,,,,Anda,St,100365
2,7336651,Solaris Lpg Accessories,,,631,T Mapua,St,106130
2,8535576,Solewater Marketing,,Oakridge Plaza,,Paseo de Magallanes,St,106771
2,2412888,Solid Bright Commercial,,P Delos Reyes Building,232,Juan Luna,St,108189
2,5219711,Solid Development Corporation,,,1927,J Bocobo,St,106384
2,3301111,Solid Electronics Corporation,,,1172,Edsa,Ave,108023
2,8515144,Solid Engine Rebuilders Corp,,,2237,Aurora,Bvd,105628
2,7143765,Solid Glass and Aluminum Corporation,,,54,T Arguelles,St,106048
2,3651275,Solid MacHine Industrial Development Corporation,,,15,Gabo,St,107035
2,3627008,Solid MacHinery and Diesel Parts,,,1249,Edsa,Ave,108263
2,2449984,Solid Mill Supply Company Incorporated,,,1264,C M Recto,Ave,106130
2,2430151,Solid Shipping Lines Corp,,,,Marcos,Rd,108055
2,8928881,Soliman Security Services Inc,,Soliman Center Building,2182,Chino Roces,Ave,108002
2,2922214,Solitex Manufacturing Corporation,,,132,Gen D Mc Arthur,Hwy,108201
2,8975425,Solutions Insurance Brokers Inc,,,1650,Penafrancia,St,106290
2,4212121,Somethin Fishy Restaurant,,Eastwood City Walk,,E Rodriguez Jr,Ave,106969
2,6363626,Song Do Korean Restaurant,,El Pueblo Real de Manila Bldg,,Ruby,Rd,106969
2,7259433,Sonic Construction Supply,,,716,Shaw,Bvd,106130
2,2421180,Sonic International Inc,,Bpi Building,150,Plaza Cervantes,St,105554
2,5630956,Sonu's Plastics,,,1428,Pres E P Quirino,Ave,107564
2,8179671,Soo & Bisquera Law Ofcs,,Sage House Condominium,110,V a Rufino,St,111176.1
2,8128861,Soo Gutierrez Leogardo & Lee Law Offcs,,Sage House Condominium,110,V a Rufino,St,111176.1
2,8076901,Soprano Food Corporation,,Alabang Town Center,,Alabang-Zapote,Rd,105885
2,7330915,Sorealty Development Inc,,Grand Century Mansion,841,Zacateros,St,105192
2,3616916,Sorella Garments,,,15,D Arellano,St,108284
2,2878033,Sorella Underwear Company,,,,Platinum,Ave,106410
2,5280739,Soriano M and Company Incorporated,,Cci Building,1091,Natividad a Lopez,St,106286.1
2,8098098,Sos Childrens Village,,Sos Children Village,,Mindanao,Ave,110177
2,2942007,Sosan Industries,,,100,C Santiago,St,106124
2,8320007,Sosoy Lechon,,,1396,J Gabriel,St,106638
2,8972157,Sound Publishing Corporation,,Yupangco Building,339,Sen Gil Puyat,Ave,107891
2,8956241,South Makati Hardware and Electrical Supply,,,846,J P Rizal,St,106130
2,8623036,South Mansfield College,,,,Roman Cruz,Ave,107961
2,8621976,South Mansfield College Inc,,,,Roman Cruz,Ave,105520
2,8183627,South Pacific Int'l Marble Dev't Corporation,,State Condominium 1,186,Salcedo,St,107075
2,8099363,South Salon Co,,Westgate Tower,1709,Investment,Drv,104700
2,9208159,South Star Drug,,,56,Visayas,Ave,111087
2,5232772,South Syquia Apartments,,,2021,M H Del Pilar,St,104525
2,7816357,Southeast Asian College Inc,,,6,N Ramirez,St,107961
2,7120575,Southeast Asian College Inc (Saci),,,290,E Rodriguez Sr,Ave,107961
2,8104034,Southeast Asian Placement Center Inc,,Valuepoint Executive Apartment,227,Salcedo,St,105615
2,8318484,Southeastern College Incorporated,,,442,P Burgos,St,107961
2,8402393,Southern Agro Export Corporation,,Prince Tower,14,Tordesillas,St,105753
2,7115754,Southern Const Supply,,,1307,C M Recto,Ave,106130
2,8317672,Southern Port Security Agency,,,246,Dancel,St,108002
2,2432257,Southern Printing Press,,,758,Ongpin,St,107844
2,8186998,Southern Ship Handlers Inc,,Narra Building,2276,Chino Roces,Ave,108002
2,8171356,Southern Textile Mills Incorporated,,Phil First Building,6764,Ayala,Ave,107399
2,5318113,Southern Wood Products Manufacturing,,,22,Kings,St,106124
2,8205952,Southville Foreign Colleges,,Southville Foreign University,,Lima,St,107961
2,8079391,Southville International School & Colleges,,,136,J Elizalde,St,107961
2,5250158,Southwest Metro Manila District-Umc,,Umc Building,900,United Nations,Ave,104850
2,3645240,Soy Mei Exports Philippine Incorporated,,,366,2nd,St,105057
2,6356875,Spa Ventures Inc,,E Center Building,,E Rodriguez Jr,Ave,108153
2,6413713,Sparkleen Express Laundry,,,,Jennys,Ave,106618
2,9326073,Spartan-Services Corporation,,Erectors Compound,,Laura,St,108002
2,7239255,Special Toy Center,,Virra Mall,,Ortigas,Ave,107480
2,4216834,Specialty Contracts General and Construction Services In,,,77,12th,Ave,106778
2,8441818,Specs Foundation Incorporated,,,629,Gen E Rodriguez,Ave,110177
2,5230822,Speedee Wash Laundry Shop,,Asiawealth Tower Condominium,1836,Leveriza,St,106618
2,6454436,Speedtech Service Cooperative,,,325,Marcos,Hwy,105268
2,3633547,Sperry Trading Company,,,105,J a Santos,St,106130
2,2854633,Spiral Group Incorporated,,,,Kaunlaran Village,St,104453
2,7337958,Spirax Enterprise,,,1009,Oroquieta,St,106130
2,2929451,Splash Corporation,,,,F Lazaro,St,104699
2,7215553,Sports House,,,19,Gilmore,Ave,108163
2,7212480,Sports House and General Merchandise,,Pecton Building,,Gilmore,Ave,108163
2,7330652,Sports World Trading,,,534,Ronquillo,St,108163
2,2548270,Spring Lumber and Hardware,,,2433,Rizal,Ave,106707
2,2440236,Springfield Marketing,,,809,Reina Regente,St,107725
2,7215338,Springs Foundation Incorporated,,,51,10th,St,105044
2,8300702,Springsun Factor Inc,,First Midland Offices Condo,109,Gamboa,St,108153
2,8078851,Sprint International Incorporated,,,1,Alabang-Zapote,Rd,108284
2,8896999,Sql Wizard Inc,,88 Corporate Center,141,Sedeno,St,106268
2,8245228,Square Pharmaceutical Incorporated,,,,East Service,Rd,105489
2,7312999,St Agustine Publications Incorporated,,,1624,Espana,St,107891
2,8522750,St Alphonsus Mary de Liguori Parish,,,,Humabon,St,105047
2,8901796,St Andrew the Apostle Parish Church,,,62,Constellation,St,105047
2,8262129,St Andrew's School,,,475,Quirino,Ave,107961
2,5636575,St Ann Academy,,St Annes Academy,2318,Pedro Gil,St,107961
2,9390844,St Anthony Nova School,,,,Mangga,St,107961
2,5367119,St Anthony School,,,118,San Andres,St,107961
2,8054984,St Anthony School of Las Pinas,,,23,Dahlia,St,107961
2,7813313,St Augustine Publications,,,1924,Espana,St,107891
2,9626513,St Benedict School of Novaliches,,,1040,Congressional,Rd,107961
2,9136410,St Bridget's School,,,1047,Aurora,Bvd,107961
2,9415194,St Camillus College Seminary,,,17,Dao,St,107961
2,4261966,St Camillus Pastoral Center,,,18,N Reyes,St,108018
2,6453741,St Camillus Polyclinic Hospital,,,116,Amang Rodriguez,Ave,106202
2,5262643,St Cecilia Polyclinic,,,1149,A Mabini,St,105068
2,7147414,St Dominic Industries,,,1045,Pat Antonio,St,105786
2,6316359,St Francis Church,,,,Shaw,Bvd,105047
2,8067090,St Francis de Assisi College (Hrm Dept),,St Francis de Assisi College,,Admiral,Rd,107961
2,5624315,St Francis School,,,,New Panaderos,St,107961
2,7256577,St Francis Unit Owners Assn,,St Francis Condominium,83,Xavier,St,105192
2,9629907,St Francis Xavier Parochial School,,,,Daisy,St,107961
2,3618106,St Gabriel Archangel Parish Rectory,,,,Araneta,Ave,105047
2,3618736,St George Trading,,,116,7th,Ave,105554
2,6424181,St Ignatius of Loyola Parish,,,,Gen a Luna,St,105047
2,2431248,St J Square Marketing Corporation,,Morayto Building,318,San Vicente,St,105388
2,9263930,St James College,,,736,Tandang Sora,Ave,107961
2,9289259,St James College of Paranaque,,,736,Tandang Sora,Ave,107961
2,8071623,St James the Great Parish Church,,,,Cuenca,St,105047
2,8945932,St John Bosco Parish,,El Cielito Inn,804,A S Arnaiz,Ave,105047
2,8815078,St John Mary Vianney Parish,,,9,Narra,St,105047
2,8431705,St John Medical Laboratory,,Sunvar Plaza Building,,Amorsolo,St,106582
2,7257731,St John the Baptist Parish,,San Juan Parish,,Pinaglabanan,St,105047
2,9134978,St John United Methodist Chu,,,943,Aurora,Bvd,105047
2,7271611,St John's Academy,,,148,J Gil,St,107961
2,9124781,St John's United Methodist Church,,,943,Aurora,Bvd,105047
2,7243069,St Johns Academy,,,148,J Gil,St,107961
2,8205454,St Joseph Academy,,,,Quirino,Ave,107961
2,2537958,St Joseph School,,St Joseph School,2683,Juan Luna,St,107961
2,4613272,St Joseph School of Fairview,,,,Pound,St,107961
2,8209617,St Joseph the Worker Parish,,St Joseph the Worker Parish,,Mariposa,St,105047
2,8266621,St Josephs Academy,,,,Diego Cera,Ave,107961
2,2911655,St Jude Academy,,,,St Jude,St,107961
2,7356408,St Jude Catholic Parish,,,1420,Pres J P Laurel,St,105047
2,7356386,St Jude Catholic School,,,327,Ycaza,St,107961
2,7811772,St Mark Memorial Chapels,,,1615,G Tuazon,St,107241
2,8203208,St Patrick Marketing,,,889,Sta Clara,St,106130
2,7267986,St Paul College,,,,Aurora,Bvd,107961
2,8263116,St Paul College of Paranaque,,,432,Quirino,Ave,107961
2,6311835,St Paul College Pasig,,,,St Paul,Rd,107961
2,8956410,St Paul School Makati,,,5539,D M Rivera,St,107961
2,5361363,St Peter and Paul Medical Clinic,,1182 Building,1182,Grey,St,105068
2,3712974,St Peter Canteen,,,2,West 4th,St,110295
2,2447336,St Peter's Church,,,1018,Reina Regente,St,105047
2,9832304,St Raphaela Mary School,,,63,Road 7,St,107961
2,8264790,St Rita Orphanage and School,,,,Balete,Drv,107961
2,9985615,St Scholastica's Academy,,St Scholastica School,29,West,Drv,107961
2,5241408,St Scholastica's College,,,2560,Leon Guinto,St,107961
2,2552679,St Stephen's Church,,St Stephen High School,1267,G Masangkay,St,105047
2,2531450,St Stephen's High School,,St Stephen High School,1267,G Masangkay,St,107961
2,7401821,St Theresa College,,,,D Tuazon,St,107961
2,7401802,St Theresas College,,,,D Tuazon,St,107961
2,7810802,St Thomas Diabetes Ctr Foundation Inc,,Ust Hospital Pay Div,,Espana,St,105520
2,9415081,St Victoria Hospital,,,444,J P Rizal,St,106202
2,5266498,St Vincent de Paul Foundationinc,,Marian Ctr Bldg,959,San Marcelino,St,110177
2,8200311,St Vincent Foundation for Children and Aging Inc,,,935,Tramo,St,110177
2,7350314,Sta Ana's Merchandising,,,875,Quezon,Bvd,105536
2,7346861,Sta Catalina College,,,2660,Legarda,St,107961
2,7346817,Sta Catalina Convent,,,2660,Legarda,St,107961
2,5249723,Sta Isabel College,,,210,Taft,Ave,107961
2,7132895,Sta Mesa Parish Church,,Sacred Heart Parochial School,4324,Old Sta Mesa,St,105047
2,2543857,Sta Monica Church,,,20,Dagupan,St,105047
2,3634326,Sta Perpetua Parish Church,,,,D Tuazon,St,105047
2,8317005,Sta Rita de Baclaran Hospital,,,95,G G Cruz,St,106202
2,8323505,Sta Rita de Cascia Parochial School,,Sta Rita de Casia Parochial Sc,,Quirino,Ave,107961
2,8624975,Sta Teresa Dental Clinic,,Mbai Arcade,,Gen a Luna,St,105068
2,7319803,Sta Teresita General Hospital,,,100,D Tuazon,St,106202
2,7319227,Sta Teresita Parish Church,,,43,Kanlaon,St,105047
2,8182017,Staff Builders International,,Rci Building,105,Rada,St,104851
2,5347481,Staff Specialist & Computer Services Co,,Blas Engracia Building,376,L Gonzales,St,107070
2,8341431,Staffmasters Inc,,Light Tower Center,1732,Dian,St,107070
2,5632349,Stainless General Merchandising,,,1462,Pedro Gil,St,106130
2,6311821,Stainless Steel Industrial Incorporated,,,,E Rodriguez Jr,Ave,108182
2,7336368,Stan Marketing,,,174,C Palanca Sr,St,106054
2,5238081,Standard Appliances Corporation,,,1787,Taft,Ave,105563
2,8866852,Standard Chartered Bank Limited,,Makati Sky Plaza Building,6788,Ayala,Ave,104662
2,7244024,Standard Insurance Co Inc,,Mjc Building,347,Ortigas,Ave,106286.1
2,7230461,Standard Mirror Factory,,,140,L Gruet,St,107219
2,2416778,Standard Pipes Inc,,P Delos Reyes Bldg,,J M Basa,St,107698
2,5249722,Standford Tower Condm,,,1870,M H Del Pilar,St,105192
2,3716054,Stanley Printing Corporation,,,13,Basa,St,107844
2,8316383,Stanpak Importexport Incorporated,,,3890,Araro,St,106960
2,7317169,Stanza Aluminum & Glass Corp,,,2709,Rizal,Ave,104491
2,2872937,Star Plastic Products,,,40,Pres M L Quezon,St,107725
2,9110694,Star Special Watchman and Detective Agency Inc,,,140,J P Rizal,St,108002
2,8111421,Starapple Computer Corporation,,Makati Cinema Square,,Chino Roces,Ave,105362
2,2928138,Starbest Corporation,,Salem Bed Industries,659,T Santiago,St,104705
2,5272367,Starbright Sales Ent Inc,,,,Solana,St,105554
2,5278288,Starbright Sales Enterprises Inc,,,477,San Juan de Letran,St,100365
2,8981613,Starbucks,,Power Plant Mall,,Amorsolo,Drv,105090
2,8921783,Stargate,,Jaka Building,6780,Ayala,Ave,107891
2,2824135,Starrett C0mmercial,,,734,M Naval,St,106130
2,8138561,State Bank of India,,Alvion Centre,110,Rada,St,104662
2,9377674,Stateline Snack Food Corp,,,,Llano,Rd,105876
2,5336416,Stbn Manpower Agency & Alliedservices Corp,,Psrc Building,,Calbayog,St,107070
2,9379963,Steel Network,,,,Regalado,Ave,107000
2,7264515,Steelbuilt Construction,,,197,T Claudio,St,108212
2,8201884,Steelhaus Gen Merchandise Inc,,Richhill Ind Cmpd,,Meliton Espiritu,St,106130
2,5269897,Steelpro Philippines Incorporated,,,2211,Taft,Ave,104850
2,7118051,Stelco Industrial Sales Incorporated,,Emerson Building,,V Fugoso,St,106130
2,7157011,Sterling Gifts Inc,,Cement Center,3640,P Sanchez,St,106339
2,3642163,Steve Manufacturing Corporation,,,10,Ligaya,St,107844
2,8150251,Stevie Enterprises,,Fedman Suites,199,Salcedo,St,107394
2,7415863,Steward Chemicals Corp,,,35I,Banawe,Ave,105199
2,9111824,Sti C U B a O,,,154,5th,Ave,107961
2,8518185,Sti Corner Edsa and Taft,,Manester Bldg,2008,Taft,Ave,105150
2,9423307,Sti-Marikina,,,289,L de Guzman,St,105150
2,9262627,Stitch Industries,,Sm City North,,Edsa,Ave,105976
2,9844125,Stjw Corporation,,,1,Molina,St,106130
2,6681076,Sto Domingo Infirmary,,A & L Building,35,W C Dela Paz,St,107152
2,7318437,Sto Domingo Lumber,,,,Quezon,Ave,106130
2,7437756,Sto Domingo Parish Office,,Sto Domingo Church,,Quezon,Ave,105047
2,8379792,Sto Nino Catholic School Inc,,,,Sampaloc,St,107961
2,8379702,Sto Nino Catholic School Incorporated,,,,Sampaloc,St,107961
2,3624079,Sto Nino Learning Center,,,15,Drexel Tech,St,107961
2,9628204,Sto Nino Parish Church,,Sto Nino Parish Church,,Fuchsia,St,105047
2,6462837,Sto Tomas de Villanueva Parish Church,,,,Gen E Evangelista,Ave,105047
2,6467559,Sto Tomas de Villanueva Parochial School,,,122,Gen E Evangelista,Ave,107961
2,6378806,Stone 2000 Ent Inc,,Ortigas Home Depot,,Dna Julia Vargas,Ave,107075
2,5367938,Store Specialist,,Robinsons Place Manila,,Pedro Gil,St,108077
2,8921751,Stratbase Inc,,Jaka Building,6780,Ayala,Ave,107883
2,5235596,Strategic Intl Manpower Services,,Garden Plaza Hotel,1030,Belen,St,107070
2,5279654,Strategic Publishing Co Inc,,Manila Chronicle Building,371,A Bonifacio,Drv,107891
2,2429831,Streamline Blinds Center,,Martinez Building,379,Dasmarinas,St,105068
2,2427390,Streamline Modiste Mart Incoporated,,,848,Tabora,St,105474
2,2916101,Stronghold Hardware,,,167,Gen D Mc Arthur,Hwy,106130
2,9135185,Stronghold Insurance,,,,Edsa,St,106286.1
2,3675629,Stronghold Insurance Company Inc,,Hgl Building,554,Edsa,Ave,106286.1
2,2416425,Structural Industrial Sales,,,552,Elcano,St,106130
2,8976719,Studio Kay International Inc,,,1038,Teresa,St,106913
2,8442083,Suarez,Josephine,Lao Centre Building,1000,A S Arnaiz,Ave,105383
2,8104880,Suarez & Narvasa Law Firm,,Csj Building,105,Aguirre,St,111176.1
2,9110368,Suarez Metaplas Industries Incorporated,,,130,20th,Ave,100357
2,2430852,Subic International Hotel Corporation,,Pacific Land and Building Corp,460,Q Paredes,St,106213
2,8256410,Sucat Enterprises,,,8438,Dr a Santos,Ave,105944
2,8291771,Sucat Evangelical Christian Academy,,,10,San Antonio,Ave,107961
2,8263290,Sucat Imperial Lumber and Hardware,,,8171,Dr a Santos,Ave,106707
2,7344393,Success Lightings and Furniture,,,1512,Soler,St,105944
2,8503616,Suki Shoes,,Festival Supermall,,Corporate,Ave,108077
2,8410098,Sumitomo Bank,,Rufino Pacific Tower,6784,Ayala,Ave,104662
2,8184528,Summa International Bank Ltd,,Greenbelt Mansion,106,Perea,St,104662
2,3656645,Summer Woodworks,,,369,A Bonifacio,Ave,106844
2,7418138,Summerville General Merchandise,,,40B,Sta Catalina,St,105290
2,5219156,Summex Trading Corporation,,,,Leveriza,St,105554
2,5319950,Summit Collection & Allied Services Inc,,Summit One Tower,530,Shaw,Bvd,105099
2,6311032,Summit Securities Incorporated,,Philippine Stock Exch We Twr,,Exchange,Rd,108005
2,8313168,Sun Huat Hardware,,,221,A S Arnaiz,Ave,106130
2,3632701,Sun Plastic Manufacturing,,,26,Tirad Pass,St,107725
2,7336709,Sun Wah Panciteria,,,747,F Torres,St,106969
2,2454889,Sun Wan Chai Food Corporation,,,918,Benavidez,St,106969
2,7212271,Sunertech Corporation,,Victoria Condominium,41,Annapolis,St,105554
2,8154469,Sunico Malabanan & Assoc,,Odc International Plaza,219,Salcedo,St,111176.1
2,8983109,Sunlave Insurance Agency,,Itc Building,337,Sen Gil Puyat,Ave,106286.1
